ID,Departure City,Arrival City,Departure Coordinates,Arrival Coordinates,Train CO2,Train Energy Resource Consumption,Train Products,Train Duration,Car CO2,Car Energy Resource Consumption,Car Products,Car Duration,Flight CO2,Flight Energy Resource Consumption,Flight Products,Flight Duration,Departure Country,Arrival Country,Departure Region,Arrival Region,train_flight_duration_delta,train_market_share,flight_market_share,avg_co2,avg_erc,avg_co2_w,avg_erc_w,distance
Rotterdam to Riga,Rotterdam,Riga,"{51.925002, 4.469446}","{24.120279, 56.946943}",163.6,74.7,"IC  2833, IC 11733, IC   145, EC    55, IC 81170, IC   144, 200",48.38333333333333,172.8,76.8,Car,13.633333333333333,132.8,56.0,"Car, Aircraft, Car",4.816666666666666,Netherlands,Latvia,Western Europe,Northern Europe,43.56666666666666,0.0,1.0,156.4,69.16666666666667,132.8,56.0,5376.861306630073
Rotterdam to Napoli,Rotterdam,Napoli,"{51.925002, 4.469446}","{40.839163, 14.25139}",71.5,42.1,"IC   591, IC  3091, RE 20009, ICE  815, ICE  103, IC   971, EC    39, FR  9653",22.466666666666665,180.1,80.0,Car,14.2,253.5,106.6,"Train, Aircraft, Train",7.7,Netherlands,Italy,Western Europe,Southern Europe,14.766666666666666,0.0,1.0,168.36666666666667,76.23333333333333,253.5,106.6,1440.2254816836064
Rotterdam to Oslo,Rotterdam,Oslo,"{51.925002, 4.469446}","{10.755279, 59.910282}",45.3,35.2,"IC  2857, IC 11757, IC   241, EC     8, EN   346, RE  1010, IC   386",22.416666666666668,126.8,56.3,Car,11.066666666666666,159.5,67.5,"Car, Aircraft, Car",5.866666666666666,Netherlands,Norway,Western Europe,Northern Europe,16.55,0.0,1.0,110.53333333333335,53.0,159.5,67.5,6740.76855081704
Rotterdam to Bratislava,Rotterdam,Bratislava,"{51.925002, 4.469446}","{48.158333, 17.105834}",35.9,19.9,"IC  1119, IC  3517, 20071, ICE  621, ICE   93, RE  2528",13.2,129.9,57.7,Car,11.333333333333334,250.4,105.3,"Car, Aircraft, Car",6.95,Netherlands,Slovakia,Western Europe,Eastern Europe,6.249999999999999,0.0,1.0,138.73333333333335,60.96666666666666,250.4,105.3,993.1061648043373
Rotterdam to Luxembourg,Rotterdam,Luxembourg,"{51.925002, 4.469446}","{49.599996, 6.134167}",9.1,10.5,"EUR 9310, IC  2108, IC  4608",4.85,39.9,17.7,Car,3.95,125.0,52.7,"Car, Aircraft, Car",3.6666666666666665,Netherlands,Luxembourg,Western Europe,Western Europe,1.1833333333333331,0.0,1.0,58.0,26.96666666666667,125.0,52.7,283.78834733569346
Rotterdam to Kishinev,Rotterdam,Kishinev,"{51.925002, 4.469446}","{28.858169, 47.017476}",122.1,75.3,"IC  2827, ICE  105, ICE   27, NT   347, Transfer, 402",47.9,229.5,102.0,Car,18.1,322.3,135.5,"Car, Aircraft, Car",8.283333333333333,Netherlands,Moldova,Western Europe,Eastern Europe,39.61666666666667,0.0,1.0,224.63333333333335,104.26666666666667,322.3,135.5,4329.5371911786515
Rotterdam to Frankfurt,Rotterdam,Frankfurt,"{51.925002, 4.469446}","{8.663893, 50.107221}",18.7,8.7,"IC  1119, IC  3517, 20071, ICE  621",4.566666666666666,50.1,22.3,Car,4.95,141.3,59.6,"Car, Aircraft, Car",3.683333333333333,Netherlands,Germany,Western Europe,Western Europe,0.8833333333333333,0.0,1.0,70.03333333333335,30.2,141.3,59.6,6336.515807541764
Rotterdam to Geneva,Rotterdam,Geneva,"{51.925002, 4.469446}","{46.210281, 6.1425}",25.8,15.6,"IC  1187, IC  3585, 20065, ICE  101, IC  1618, IC   518",14.55,84.6,37.6,Car,7.383333333333334,120.0,50.4,"Car, Aircraft, Car",2.7666666666666666,Netherlands,Switzerland,Western Europe,Western Europe,11.783333333333335,0.0,1.0,76.8,34.53333333333333,120.0,50.4,646.983619382051
Rotterdam to Krakow,Rotterdam,Krakow,"{51.925002, 4.469446}","{50.068334, 19.947504}",91.5,34.5,"IC   519, ICE  121, ICE  545, EC    49, IC  8306",15.333333333333334,137.6,61.2,Car,10.85,109.9,46.3,"Car, Aircraft, Car",4.383333333333334,Netherlands,Poland,Western Europe,Eastern Europe,10.95,0.0,1.0,113.0,47.333333333333336,109.9,46.3,1100.4705246585286
Rotterdam to Leeds,Rotterdam,Leeds,"{51.925002, 4.469446}","{53.792223, -1.547502}",26.3,20.5,"ES  9115, Transfer, ---",7.383333333333334,63.9,28.4,Car,6.3,119.1,50.2,"Car, Aircraft, Car",3.8,Netherlands,United Kingdom,Western Europe,British Isles,3.583333333333334,0.0,1.0,69.76666666666667,33.03333333333333,119.1,50.2,453.9935081714739
Rotterdam to Liverpool,Rotterdam,Liverpool,"{51.925002, 4.469446}","{53.404447, -2.976391}",27.1,21.0,"ES  9115, Transfer, ---",8.183333333333334,69.1,30.7,Car,6.033333333333333,121.6,51.2,"Car, Aircraft, Car",3.9166666666666665,Netherlands,United Kingdom,Western Europe,British Isles,4.2666666666666675,0.0,1.0,72.6,34.300000000000004,121.6,51.2,528.0941361689083
Rotterdam to Manchester,Rotterdam,Manchester,"{51.925002, 4.469446}","{53.358611, -2.267502}",26.1,20.4,"ES  9115, Transfer, ---, ---",7.983333333333333,67.7,30.1,Car,6.683333333333334,114.5,48.1,"Car, Aircraft",2.8833333333333333,Netherlands,United Kingdom,Western Europe,British Isles,5.1,0.0,1.0,69.43333333333334,32.86666666666667,114.5,48.1,481.476232607789
Rotterdam to Marseille,Rotterdam,Marseille,"{51.925002, 4.469446}","{43.302774, 5.380278}",12.7,35.8,"IC  2272, 2594, IC  3126, TGV 9810",14.05,125.7,55.9,Car,10.966666666666667,151.4,64.2,"Train, Aircraft, Train",4.65,Netherlands,France,Western Europe,Western Europe,9.4,0.0,1.0,96.60000000000001,51.96666666666666,151.4,64.2,961.1548500948918
Rotterdam to Nice,Rotterdam,Nice,"{51.925002, 4.469446}","{43.704448, 7.261945}",13.4,39.9,"EUR 9916, OGV 7897, TGV 6165",9.083333333333334,122.6,54.5,Car,10.7,157.8,66.3,"Car, Aircraft, Car",3.25,Netherlands,France,Western Europe,Western Europe,5.833333333333334,0.0,1.0,97.93333333333334,53.56666666666666,157.8,66.3,937.3776710968389
Rotterdam to Nottingham,Rotterdam,Nottingham,"{51.925002, 4.469446}","{52.945278, -1.144165}",20.9,17.6,"ES  9115, Transfer, ---",6.95,55.8,24.8,Car,5.516666666666667,110.2,46.5,"Car, Aircraft, Car",3.966666666666667,Netherlands,United Kingdom,Western Europe,British Isles,2.9833333333333334,0.0,1.0,62.29999999999999,29.633333333333336,110.2,46.5,396.9821520397031
Rotterdam to Palermo,Rotterdam,Palermo,"{51.925002, 4.469446}","{13.36722, 38.109166}",97.5,59.6,"IC  1119, IC  3517, 20071, RB 10615, ICE  515, ICE  277, 2327, IC   877, RE 25531, FR  9663, INI 1959",29.716666666666665,210.8,93.7,Car,16.616666666666667,291.6,122.8,"Car, Aircraft, Car",8.6,Netherlands,Italy,Western Europe,Southern Europe,21.116666666666667,0.0,1.0,199.9666666666667,92.03333333333335,291.6,122.8,5230.458973576016
Rotterdam to Kosice,Rotterdam,Kosice,"{51.925002, 4.469446}","{48.721669, 21.267498}",46.9,33.6,"IC  1187, IC  3585, 20065, ICE  525, ICE   23, RE  2522, IC   525",23.116666666666667,155.3,69.0,Car,12.233333333333333,249.0,104.7,"Car, Aircraft, Car",7.35,Netherlands,Slovakia,Western Europe,Eastern Europe,15.766666666666667,0.0,1.0,150.4,69.10000000000001,249.0,104.7,1241.3717409193828
Rotterdam to Sheffield,Rotterdam,Sheffield,"{51.925002, 4.469446}","{53.375834, -1.461943}",23.8,19.2,"ES  9115, Transfer, ---",7.116666666666666,60.7,27.0,Car,6.0,122.8,51.8,"Car, Aircraft, Car",4.083333333333333,Netherlands,United Kingdom,Western Europe,British Isles,3.033333333333333,0.0,1.0,69.10000000000001,32.666666666666664,122.8,51.8,431.25976251288233
Rotterdam to Venice,Rotterdam,Venice,"{51.925002, 4.469446}","{12.317775, 45.437775}",41.4,26.2,"IC  1119, IC  3517, 20071, RB 10615, ICE  515, ICE  277, 2327, IC   877, RE 25531, Walk, FR  9759",15.766666666666667,119.8,53.2,Car,10.45,163.4,68.8,"Car, Aircraft, Car",4.25,Netherlands,Italy,Western Europe,Southern Europe,11.516666666666667,0.0,1.0,108.2,49.4,163.4,68.8,5723.68758180276
Rotterdam to Verona,Rotterdam,Verona,"{51.925002, 4.469446}","{10.98222, 45.428336}",36.1,23.0,"IC  1119, IC  3517, 20071, RB 10615, ICE  515, ICE  277, 2327, IC   877, RE 25531, Walk, FR  9759",14.65,113.2,50.3,Car,9.883333333333333,154.7,65.1,"Car, Aircraft, Car",4.1,Netherlands,Italy,Western Europe,Southern Europe,10.55,0.0,1.0,101.33333333333333,46.133333333333326,154.7,65.1,5850.657940996274
Rotterdam to Vilnius,Rotterdam,Vilnius,"{51.925002, 4.469446}","{25.284723, 54.669723}",138.6,56.5,"IC  2833, IC 11733, IC   145, EC    55, IC 81170, IC   144",31.233333333333334,176.5,78.4,Car,13.916666666666666,136.0,57.3,"Car, Aircraft, Car",4.716666666666667,Netherlands,Lithuania,Western Europe,Eastern Europe,26.516666666666666,0.0,1.0,150.36666666666667,64.06666666666666,136.0,57.3,5128.23865645798
Rotterdam to Wrocław,Rotterdam,Wrocław,"{51.925002, 4.469446}","{17.036392, 51.098057}",66.8,27.2,"IC  1418, IC   141, RE 73726, RB  5833, IC 82102",13.15,114.2,50.8,Car,9.966666666666667,229.5,96.6,"Car, Aircraft, Car",6.966666666666667,Netherlands,Poland,Western Europe,Eastern Europe,6.183333333333334,0.0,1.0,136.83333333333334,58.199999999999996,229.5,96.6,5619.715148123016
Rotterdam to Gothenburg,Rotterdam,Gothenburg,"{51.925002, 4.469446}","{57.708886, 11.973335}",45.3,29.4,"IC   625, IC  1727, RE 20365, ICE  614, EC   392, RE  1130",16.75,104.9,46.6,Car,9.15,148.5,62.6,"Car, Aircraft, Car",4.2,Netherlands,Sweden,Western Europe,Northern Europe,12.55,0.0,1.0,99.56666666666666,46.199999999999996,148.5,62.6,801.9757278066008
Rotterdam to Antwerp,Rotterdam,Antwerp,"{51.925002, 4.469446}","{51.21694, 4.420832}",2.6,1.7,EUR 9310,0.5666666666666667,12.0,5.3,Car,1.7333333333333334,,,,,Netherlands,Belgium,Western Europe,Western Europe,,,,7.3,3.5,,,78.80455306910993
Rotterdam to Bologna,Rotterdam,Bologna,"{51.925002, 4.469446}","{11.341942, 44.506393}",55.9,29.3,"IC  1414, IC  3015, RE 20011, ICE  915, ECB   87",17.266666666666666,126.6,56.3,Car,11.05,170.9,72.0,"Car, Aircraft, Car",4.3,Netherlands,Italy,Western Europe,Southern Europe,12.966666666666665,0.0,1.0,117.8,52.53333333333333,170.9,72.0,5765.217206646446
Rotterdam to Bordeaux,Rotterdam,Bordeaux,"{51.925002, 4.469446}","{-0.556387, 44.825834}",11.1,29.3,"EUR 9316, Transfer, TGV12259",6.266666666666667,114.0,50.7,Car,9.95,158.7,67.1,"Car, Aircraft, Car",4.6,Netherlands,France,Western Europe,Western Europe,1.666666666666667,0.0,1.0,94.59999999999998,49.03333333333333,158.7,67.1,6945.918815531487
Rotterdam to Bristol,Rotterdam,Bristol,"{51.925002, 4.469446}","{51.446668, -2.580003}",20.5,17.4,"ES  9115, Transfer, ---, ---",7.083333333333333,68.7,30.6,Car,6.783333333333333,120.1,50.6,"Car, Aircraft, Car",3.8333333333333335,Netherlands,United Kingdom,Western Europe,British Isles,3.2499999999999996,0.0,1.0,69.76666666666667,32.86666666666667,120.1,50.6,488.6800608841591
Rotterdam to Cardiff,Rotterdam,Cardiff,"{51.925002, 4.469446}","{51.472782, -3.176392}",22.2,18.3,"ES  9115, Transfer, ---",7.7,69.2,30.7,Car,6.033333333333333,123.5,52.1,"Car, Aircraft, Car",4.316666666666666,Netherlands,United Kingdom,Western Europe,British Isles,3.3833333333333337,0.0,1.0,71.63333333333334,33.699999999999996,123.5,52.1,529.081755796794
Rotterdam to Cologne,Rotterdam,Cologne,"{51.925002, 4.469446}","{50.941393, 6.967224}",12.1,5.6,"IC  1119, IC  3517, 20071, RB 10615",3.2333333333333334,28.7,12.8,Car,2.8333333333333335,120.8,51.0,"Car, Aircraft, Car",3.683333333333333,Netherlands,Germany,Western Europe,Western Europe,-0.44999999999999973,0.24761677499999982,0.7523832250000002,53.86666666666667,23.133333333333336,93.88405655750002,39.75819841500001,204.78366477574014
Rotterdam to Dortmund,Rotterdam,Dortmund,"{51.925002, 4.469446}","{51.517782, 7.459168}",9.5,4.4,"IC   519, ICE  121, ICE  616",3.283333333333333,29.6,13.2,Car,2.933333333333333,107.9,45.7,"Car, Aircraft, Car",4.433333333333334,Netherlands,Germany,Western Europe,Western Europe,-1.1500000000000004,0.9509988250000005,0.04900117499999945,49.0,21.1,14.321715619999946,6.423748527499978,210.84578641882243
Rotterdam to Duesseldorf,Rotterdam,Duesseldorf,"{51.925002, 4.469446}","{51.219996, 6.794443}",10.6,4.9,"IC  1119, IC  3517, 20071",2.9166666666666665,25.1,11.2,Car,2.4833333333333334,100.6,42.4,"Car, Aircraft, Car",3.3833333333333333,Netherlands,Germany,Western Europe,Western Europe,-0.4666666666666668,0.25952308148148157,0.7404769185185185,45.43333333333334,19.5,77.24292266666666,32.66788444444444,178.77328005415325
Rotterdam to Basel,Rotterdam,Basel,"{51.925002, 4.469446}","{47.547498, 7.58944}",26.5,12.5,"IC  1119, IC  3517, 20071, RB 10615, ICE  515, ICE  277",7.55,70.1,31.1,Car,6.116666666666666,126.5,53.3,"Car, Aircraft, Car",3.8333333333333335,Netherlands,Switzerland,Western Europe,Western Europe,3.7166666666666663,0.0,1.0,74.36666666666666,32.300000000000004,126.5,53.3,535.7919404111828
Rotterdam to Lausanne,Rotterdam,Lausanne,"{51.925002, 4.469446}","{46.516669, 6.629167}",9.7,24.0,"EUR 9316, Transfer, TGV 9269",7.65,81.3,36.1,Car,7.1,127.0,53.5,"Car, Aircraft, Car",3.783333333333333,Netherlands,Switzerland,Western Europe,Western Europe,3.866666666666667,0.0,1.0,72.66666666666667,37.86666666666667,127.0,53.5,621.4226362889947
Rotterdam to Maribor,Rotterdam,Maribor,"{51.925002, 4.469446}","{46.561948, 15.657501}",39.1,21.7,"IC   591, IC  3091, RE 20009, ICE  529, ICE   91, 601, 4131, RE  4455",20.766666666666666,125.8,55.9,Car,9.916666666666666,250.1,105.4,"Car, Aircraft, Car",8.033333333333333,Netherlands,Slovenia,Western Europe,Eastern Europe,12.733333333333333,0.0,1.0,138.33333333333334,61.0,250.1,105.4,1005.7965648484037
Rotterdam to Pisa,Rotterdam,Pisa,"{51.925002, 4.469446}","{10.398056, 43.708052}",52.8,32.2,"IC  1414, IC  3015, RE 20011, ICE  915, ICE   71, TGV 9211, EC   331, FR  9563, RE 18333",19.6,126.9,56.4,Car,10.0,159.4,67.1,"Train, Aircraft, Train",4.4,Netherlands,Italy,Western Europe,Southern Europe,15.200000000000001,0.0,1.0,113.03333333333335,51.9,159.4,67.1,5812.693773853535
Rotterdam to Edinburgh,Rotterdam,Edinburgh,"{51.925002, 4.469446}","{-3.186667, 55.949724}",46.0,31.3,"ES  9115, Transfer, ---",9.516666666666667,87.8,39.0,Car,7.666666666666667,130.5,55.0,"Car, Aircraft, Car",4.033333333333333,Netherlands,United Kingdom,Western Europe,British Isles,5.483333333333334,0.0,1.0,88.10000000000001,41.766666666666666,130.5,55.0,7799.284975565226
Rotterdam to Cluj-Napoca,Rotterdam,Cluj-Napoca,"{51.925002, 4.469446}","{46.784997, 23.587218}",73.9,47.6,"IC   625, ICE  105, ICE   27, NT   347",26.15,186.7,83.0,Car,14.716666666666667,243.9,102.6,"Car, Aircraft, Car",7.45,Netherlands,Romania,Western Europe,Eastern Europe,18.7,0.0,1.0,168.16666666666666,77.73333333333333,243.9,102.6,1492.3901651764872
Rotterdam to Split,Rotterdam,Split,"{51.925002, 4.469446}","{16.443059, 43.504725}",56.8,32.6,"IC  1187, IC  3585, 20065, ICE  525, EC   113, 213, 1821",31.783333333333335,161.7,71.8,Car,12.75,130.1,54.8,"Car, Aircraft, Car",4.566666666666666,Netherlands,Croatia,Western Europe,Eastern Europe,27.21666666666667,0.0,1.0,116.2,53.06666666666666,130.1,54.8,5223.902969085116
Rotterdam to Eindhoven,Rotterdam,Eindhoven,"{51.925002, 4.469446}","{51.442218, 5.480004}",4.7,2.1,IC  1117,1.0333333333333334,13.4,5.9,Car,1.9333333333333333,,,,,Netherlands,Netherlands,Western Europe,Western Europe,,,,9.05,4.0,,,87.95124484168417
Izmir to Istanbul,Izmir,Istanbul,"{27.14389, 38.422782}","{41.014722, 28.976665}",81.7,36.7,"32005, HST81007",17.983333333333334,45.9,20.4,Car,4.533333333333333,124.5,52.3,"Train, Aircraft, Train",2.7,Turkey,Turkey,Eastern Europe,Eastern Europe,15.283333333333335,0.0,1.0,84.03333333333333,36.46666666666667,124.5,52.3,1768.164651963825
Izmir to Ankara,Izmir,Ankara,"{27.14389, 38.422782}","{32.843609, 39.935837}",51.3,23.1,32005,12.866666666666667,67.9,30.2,Car,5.933333333333334,118.1,49.6,"Train, Aircraft, Train",3.1,Turkey,Turkey,Eastern Europe,Eastern Europe,9.766666666666667,0.0,1.0,79.10000000000001,34.300000000000004,118.1,49.6,650.287444870941
Seville to Madrid City,Seville,Madrid City,"{-5.975274, 37.391944}","{40.406386, -3.690836}",13.6,11.1,AVE 2071,2.8666666666666667,55.7,24.7,Car,5.5,96.2,40.6,"Train, Aircraft, Train",2.5,Spain,Spain,Southern Europe,Southern Europe,0.3666666666666667,0.0,1.0,55.166666666666664,25.46666666666667,96.2,40.6,6646.895551787421
Sheffield to Vienna,Sheffield,Vienna,"{53.375834, -1.461943}","{16.34167, 48.206947}",62.1,41.3,"---, Transfer, ES  9132, ICE  317, IC  2440, IC   461",19.966666666666665,171.7,76.2,Car,13.533333333333333,307.6,129.5,"Car, Aircraft, Car",8.483333333333333,United Kingdom,Austria,British Isles,Western Europe,11.483333333333333,0.0,1.0,180.46666666666667,82.33333333333333,307.6,129.5,5937.103276388255
Sheffield to Torino,Sheffield,Torino,"{53.375834, -1.461943}","{45.060282, 7.677498}",37.9,44.9,"---, Transfer, ES  9018, Transfer, TGV 9249, RE 26935",14.25,141.9,63.1,Car,11.183333333333334,243.9,102.9,"Train, Aircraft, Train",7.283333333333333,United Kingdom,Italy,British Isles,Southern Europe,6.966666666666667,0.0,1.0,141.23333333333335,70.3,243.9,102.9,1136.298547192751
Sheffield to Minsk,Sheffield,Minsk,"{53.375834, -1.461943}","{52.175837, 21.551665}",108.5,52.4,"---, Transfer, ES  9126, ICE   17, ICE  653, Walk, 5615, Walk, RE  5183, BUS 5185, IC 81170, IC  1114",23.7,193.5,86.0,Car,15.25,255.8,107.8,"Car, Aircraft, Car",8.966666666666667,United Kingdom,Belarus,British Isles,Eastern Europe,14.733333333333333,0.0,1.0,185.9333333333333,82.06666666666666,255.8,107.8,1546.9878939785092
Sheffield to Brussels,Sheffield,Brussels,"{53.375834, -1.461943}","{50.896393, 4.481941}",24.1,19.0,"---, Transfer, ES  9126, IC  3611",6.583333333333333,69.0,30.6,Car,6.816666666666666,117.8,49.7,"Car, Aircraft",3.85,United Kingdom,Belgium,British Isles,Western Europe,2.733333333333333,0.0,1.0,70.3,33.1,117.8,49.7,490.2393887640646
Sheffield to Sofia,Sheffield,Sofia,"{53.375834, -1.461943}","{42.71194, 23.320832}",127.3,84.5,"---, Transfer, ES  9142, EUR 9471, ICE  619, RJX   61, 79, 1091, RE  7623",52.31666666666667,271.9,120.7,Car,21.433333333333334,269.1,113.5,"Train, Aircraft, Train",8.366666666666667,United Kingdom,Bulgaria,British Isles,Eastern Europe,43.95,0.0,1.0,222.76666666666665,106.23333333333333,269.1,113.5,2173.664429204045
Sheffield to Brno,Sheffield,Brno,"{53.375834, -1.461943}","{16.609719, 49.189171}",63.4,42.6,"---, Transfer, ES  9132, ICE  317, ICE 1015, EN 50237, RJ    70",22.6,167.1,74.2,Car,13.166666666666666,211.8,89.4,"Train, Aircraft, Train",7.1,United Kingdom,Czech Republic,British Isles,Eastern Europe,15.500000000000002,0.0,1.0,147.43333333333334,68.73333333333333,211.8,89.4,5972.242533134923
Sheffield to Zagreb,Sheffield,Zagreb,"{53.375834, -1.461943}","{45.804445, 15.978892}",63.4,42.8,"---, Transfer, ES  9132, ICE  317, ICE 1015, EN 40237",24.65,188.5,83.8,Car,14.866666666666667,281.5,118.7,"Train, Aircraft, Train",7.383333333333334,United Kingdom,Croatia,British Isles,Eastern Europe,17.266666666666666,0.0,1.0,177.79999999999998,81.76666666666667,281.5,118.7,1506.7777518823448
Sheffield to Praha,Sheffield,Praha,"{53.375834, -1.461943}","{50.084712, 14.434923}",62.5,39.4,"---, Transfer, ES  9116, ICE  315, ICE  721, RE  3415, RE  5293, IC   567",17.25,144.0,64.0,Car,11.35,276.8,116.6,"Car, Aircraft, Car",7.9,United Kingdom,Czech Republic,British Isles,Eastern Europe,9.35,0.0,1.0,161.1,73.33333333333333,276.8,116.6,1151.474340071857
Sheffield to Copenhagen,Sheffield,Copenhagen,"{53.375834, -1.461943}","{12.565553, 55.673054}",67.5,41.7,"---, Transfer, ES  9126, ICE   17, EC     8, EN   346, IC  1488",20.0,122.8,54.6,Car,10.716666666666667,164.3,69.2,"Car, Aircraft, Car",4.583333333333333,United Kingdom,Denmark,British Isles,Northern Europe,15.416666666666668,0.0,1.0,118.2,55.166666666666664,164.3,69.2,6740.770345120524
Sheffield to Toulouse,Sheffield,Toulouse,"{53.375834, -1.461943}","{1.45361, 43.611113}",34.6,46.6,"---, Transfer, ES  9014, Transfer, OGV 7653, IC  4665",12.1,138.4,61.5,Car,10.916666666666666,244.2,103.1,"Train, Aircraft, Train",6.833333333333333,United Kingdom,France,British Isles,Western Europe,5.266666666666667,0.0,1.0,139.06666666666666,70.39999999999999,244.2,103.1,7094.140127161613
Sheffield to Munich,Sheffield,Munich,"{53.375834, -1.461943}","{48.136948, 11.575275}",42.7,41.9,"---, Transfer, ES  9014, Transfer, TGV 9575, ICE  599",12.7,135.4,60.1,Car,10.683333333333334,247.4,104.2,"Car, Aircraft, Car",7.816666666666666,United Kingdom,Germany,British Isles,Western Europe,4.883333333333333,0.0,1.0,141.83333333333334,68.73333333333333,247.4,104.2,1083.9773619881921
Sheffield to Helsinki,Sheffield,Helsinki,"{53.375834, -1.461943}","{24.941111, 60.172218}",256.7,148.8,"---, Transfer, ES  9126, ICE   17, EC     8, EN   346, Transfer, ShiVikLi, 77948, IC   948",49.38333333333333,220.3,97.9,Car,17.366666666666667,178.2,75.1,"Car, Aircraft, Car",5.55,United Kingdom,Finland,British Isles,Northern Europe,43.833333333333336,0.0,1.0,218.4,107.26666666666667,178.2,75.1,5944.143361651454
Sheffield to Osijek,Sheffield,Osijek,"{53.375834, -1.461943}","{18.683333, 45.552774}",78.4,57.6,"---, Transfer, ES  9132, ICE  317, ICE 1015, EN 50237, IC   812, RE  8124, RE  6211",28.933333333333334,211.0,93.8,Car,16.633333333333333,309.7,130.3,"Car, Aircraft",7.766666666666667,United Kingdom,Croatia,British Isles,Eastern Europe,21.166666666666668,0.0,1.0,199.69999999999996,93.90000000000002,309.7,130.3,5562.959547277175
Sheffield to Paris,Sheffield,Paris,"{53.375834, -1.461943}","{48.858395, 2.294254}",28.7,21.9,"---, Transfer, ES  9018",6.366666666666666,74.1,32.9,Car,6.466666666666667,131.6,55.6,"Car, Aircraft, Car",4.533333333333333,United Kingdom,France,British Isles,Western Europe,1.833333333333333,0.0,1.0,78.13333333333333,36.800000000000004,131.6,55.6,566.4339044562722
Sheffield to Nantes,Sheffield,Nantes,"{53.375834, -1.461943}","{47.217504, -1.541947}",26.7,32.8,"---, Transfer, ES  9126, Transfer, TGV 7044, Transfer, TGV 8881",10.9,89.5,39.8,Car,7.816666666666666,135.3,57.5,"Train, Aircraft, Train",3.7,United Kingdom,France,British Isles,Western Europe,7.2,0.0,1.0,83.83333333333333,43.36666666666667,135.3,57.5,684.7985116151225
Sheffield to Lyon,Sheffield,Lyon,"{53.375834, -1.461943}","{4.863775, 45.702291}",32.0,35.6,"---, Transfer, ES  9014, 25449, 53660, Walk, TGV 6617",9.433333333333334,125.8,55.9,Car,10.983333333333333,222.2,94.2,"Train, Aircraft, Train",7.083333333333333,United Kingdom,France,British Isles,Western Europe,2.3500000000000005,0.0,1.0,126.66666666666667,61.9,222.2,94.2,6874.457109403002
Sheffield to Berlin,Sheffield,Berlin,"{53.375834, -1.461943}","{52.520555, 13.386943}",45.4,30.8,"---, Transfer, ES  9126, ICE   17, ICE  653",13.033333333333333,125.1,55.6,Car,9.866666666666667,261.3,110.3,"Train, Aircraft, Train",7.083333333333333,United Kingdom,Germany,British Isles,Western Europe,5.95,0.0,1.0,143.93333333333334,65.56666666666666,261.3,110.3,997.5702032740722
Sheffield to Stockholm,Sheffield,Stockholm,"{53.375834, -1.461943}","{18.05763, 59.33001}",70.6,58.6,"---, Transfer, ES  9126, ICE   17, EC     8, EN   346",25.95,170.8,75.9,Car,13.466666666666667,316.4,133.1,"Car, Aircraft, Car",7.333333333333333,United Kingdom,Sweden,British Isles,Northern Europe,18.616666666666667,0.0,1.0,185.9333333333333,89.2,316.4,133.1,6482.0938842491605
Sheffield to Budapest,Sheffield,Budapest,"{53.375834, -1.461943}","{18.949998, 47.499999}",61.1,44.8,"---, Transfer, ES  9116, ICE  315, ICE  229, RE  7777, RE  1301, RE  9429, IR  1989",25.5,198.1,88.0,Car,15.616666666666667,249.0,105.4,"Train, Aircraft, Train",7.9,United Kingdom,Hungary,British Isles,Eastern Europe,17.6,0.0,1.0,169.4,79.4,249.0,105.4,5656.509060986706
Sheffield to Bucuresti,Sheffield,Bucuresti,"{53.375834, -1.461943}","{26.102778, 44.43528}",118.0,79.9,"---, Transfer, ES  9132, ICE  317, ICE 1015, EN 50237, IC   375, 1822",42.416666666666664,278.3,123.7,Car,21.933333333333334,279.7,118.0,"Train, Aircraft, Train",8.483333333333333,United Kingdom,Romania,British Isles,Eastern Europe,33.93333333333333,0.0,1.0,225.33333333333334,107.2,279.7,118.0,4831.681032283247
Sheffield to Rome,Sheffield,Rome,"{53.375834, -1.461943}","{41.900555, 12.501388}",65.1,57.8,"---, Transfer, ES  9024, Transfer, TGV 9277, 1837, RE  4291, RE  2411, FR  9607",24.566666666666666,205.8,91.4,Car,16.216666666666665,292.1,122.9,"Car, Aircraft, Car",7.85,United Kingdom,Italy,British Isles,Southern Europe,16.71666666666667,0.0,1.0,187.66666666666666,90.7,292.1,122.9,1644.0265754228587
Sheffield to Istanbul,Sheffield,Istanbul,"{53.375834, -1.461943}","{41.014722, 28.976665}",162.8,102.1,"---, Transfer, ES  9142, EUR 9471, ICE  619, RJX   61, 79, 1095, 463, 465, 493",65.56666666666666,331.2,147.2,Car,26.116666666666667,342.8,144.5,"Train, Aircraft, Train",9.266666666666667,United Kingdom,Turkey,British Isles,Eastern Europe,56.3,0.0,1.0,278.93333333333334,131.26666666666665,342.8,144.5,2649.3171276437083
Sheffield to London,Sheffield,London,"{53.375834, -1.461943}","{-0.122918, 51.530888}",13.8,7.5,---,2.1666666666666665,31.6,14.0,Car,3.1166666666666667,134.8,56.8,"Car, Aircraft, Car",3.8833333333333333,United Kingdom,United Kingdom,British Isles,British Isles,-1.7166666666666668,1.0,0.0,60.06666666666667,26.099999999999998,13.8,7.5,7679.341650449818
